mol_idx,smiles,half-life
462,C1CC2=C(C=CC(=C2)S(=O)(=O)NC3=C(C=CN=C3)C(=O)NC4=NC(=CS4)C5=CC=CC=C5)NC(=O)C1,30
463,C1=CC=C(C(=C1)C2=CC=C(O2)C(=O)NC3=NC=C(S3)CC4=CC=C(C=C4)C(F)(F)F)[N+](=O)[O-],30
464,C1=CC=C(C=C1)C2=CC=C(O2)C(=O)NC3=NC=C(S3)CC4=CC=C(C=C4)C(F)(F)F,30
465,C1=CC(=CC(=C1)C(F)(F)F)CC2=CN=C(S2)NC(=O)C3=CC=C(O3)C4=CC(=CC=C4)[N+](=O)[O-],30
466,C1=CC(=CC=C1CC2=CN=C(S2)NC(=O)C3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-])C(F)(F)F,30
467,C1=CC=C(C=C1)C2=CSC(=N2)NS(=O)(=O)C3=CC=C(C=C3)NC(=O)C4=CC5=CC=CC=C5C=C4,30
468,C1=CC=C(C=C1)C2=CN=C(S2)NS(=O)(=O)C3=CC=C(C=C3)NC(=O)C4=CC5=CC=CC=C5C=C4,30
469,CN1C=C(N=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,30
470,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=C(C=NC=C3)NS(=O)(=O)C4=CC=C(C=C4)C#N,30
471,C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,30
472,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=C(S3)C4=CC=CC=C4,30
473,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC4=CC=CC=C4O3,30
474,C1=CC(=CN=C1)C2=CC=C(O2)C(=O)NC3=NC=C(S3)CC4=CC=C(C=C4)C(F)(F)F,30
475,CC1=CC=CC=C1C(=O)N2C=CC3=C2C=CC(=C3)C4=C(SC(=N4)NC(=O)CC5=CC6=C(C=C5)OCO6)C,30
476,CNC1CCC(CC1)N(CC2=CC(=C(C=C2)OC)C3=CC=C(C=C3)C#N)C(=O)C4=C(C5=CC=CC=C5S4)Cl,30
477,C1CN2C=C(C3=CC=CC(=C32)CN1C(=O)N4CCOCC4)C5=C(C(=O)NC5=O)C6=CN=C7N6C=CC=C7,30
478,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=C(C=C3)[N+](=O)[O-])NC4=CC(=C(C=C4)F)F,30
479,COC1=NC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F)F,30
480,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC(=O)NC=C3)NC4=CC(=C(C=C4)F)F,30
481,COC1=CC(=CC(=N1)OC)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,30
482,CC1=CC=C(C=C1)CNC2=CC=CC=C2C(=O)NC3=NC(=CS3)C4=CC=CC=C4,30
483,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC(=NC=C3)C#N)NC4=CC(=C(C=C4)F)F,30
484,COC1=NC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,30
485,COC1=NC=CC(=C1Cl)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,30
486,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC(=NC=C3)C(F)(F)F)NC4=CC(=C(C=C4)F)F,30
487,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC(=NC=C3)F)NC4=CC(=C(C=C4)F)F,30
488,CC1=CC(=CC(=N1)C)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,30
489,COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,30
490,CC1=CC=C(C=C1)[S+](=O)(N2C=C(C3=CC=CC=C32)C4=CC=C(C=C4)C5=CC=CC=C5)[O-],30
491,C1=CC(=CC=C1C2=CSC(=N2)NC(=O)C3=C(C=NC=C3)NS(=O)(=O)C4=CC=C(C=C4)F)F,30
492,C1=CC=C(C(=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)F)Cl,30
493,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC=CC=C5F)F,30
494,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)OC(F)(F)F)F,30
495,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC=C(C=C5)F)F,30
496,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)C(F)(F)F)F,30
497,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC6=C(C=C5)NN=C6)F,30
498,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)F)F,30
499,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=C(C(=C5)F)F)F)F,30
500,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)OC(F)F)F,30
501,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)OC(F)(F)F)F,30
502,C1CN(CCN1)C2=C(C=C(C=C2)NC3=NC(=NC4=CC=CC=C43)C5=CC=NC=C5)F,30
503,C1=CC=C(C=C1)C2=CC(=CC=C2)C(=O)NC3=NC=C(S3)CC4=CC=C(C=C4)C(F)(F)F,30
504,CC(=O)NC1=CC(=C(C=C1)OC)S(=O)(=O)NC2=CC=C(C=C2)Br,30
505,CC1=C(NC(=C1C(=O)C)C)C(=O)N(C)C,30
506,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(NC3=CC=CC=N3)[O-],30
507,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(NC3=CC=NC=C3)[O-],30
508,CC1=C(C(=NC=C1)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(N(C)C)[O-],30
509,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(NC3=CC=C(C=C3)C#N)[O-],30
510,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(NC3=CC=C(C=C3)NC(=O)C)[O-],30
511,CCC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)[S+](=O)(NC3=CC=CC=C3C#N)[O-],30
512,C1=CC=C(C=C1)C2=CN=C(S2)NC(=O)C3=CC=C(O3)C4=CC(=CC=C4)[N+](=O)[O-],30
513,C1=CC=C(C=C1)C2=NC=C(O2)C(=O)NC3=NC=C(S3)CC4=CC=C(C=C4)C(F)(F)F,30
514,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,30
515,C1CCN(CC1)CCOC2=CC=CC(=C2)C3=NNC4=C3C=C(C=C4)C5=NC=NN5,30
516,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,30
517,C1=CC=C(C=C1)C2=NC=C(S2)C(=O)NC3=NC=C(S3)CC4=CC=C(C=C4)C(F)(F)F,30
518,C[C@H](C1=NC=C(S1)C(=O)NC2=NC=C(C(=C2)C(F)(F)F)Cl)NC(=O)C3=C(C(=NC=N3)N)Cl,30
519,CC[C@@H](C(=O)N1C[C@H](C[C@@H]1CC2=C(NC3=C2C=CC(=C3)F)C4=C(C5=C(N4)C=C(C=C5)F)C[C@@H]6C[C@@H](CN6C(=O)[C@H](CC)NC(=O)[C@H](C)NC)O)O)NC(=O)[C@H](C)NC,30
520,C1CC1NC(=O)NC2=C(NN=C2)C3=NC4=C(N3)C=C(C=C4)CN5CCOCC5,30
521,CN(C)CCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)N,30
522,CC[C@@H]1CC[C@H]2[C@@H]([C@H]([C@@H]([C@]3(O2)CC[C@@H]([C@@H](O3)C[C@@H](C)O)C)C)OC(=O)C=C[C@@H]([C@H]([C@@H](C(=O)[C@@H]([C@H]([C@@H](C(=O)[C@]([C@H]([C@@H](CC=CC=C1)C)O)(C)O)C)O)C)C)O)C)C,30
523,CC1=C(SC(=N1)NC(=O)C)C2=CC(=C(C=C2)Cl)S(=O)(=O)NCCO,30
524,CCCNC(=O)NC1=C(C=C(C=C1)OC2=NC=NC3=CC(=C(C=C32)OC)OC)Cl,30
525,C1CNCCC1(C2=CC=C(C=C2)C3=CNN=C3)C4=CC=C(C=C4)Cl,30
526,CC1(CC2=CN=C(N=C2C3=C1C(=NN3C)C(=O)NC)NC4=CC=C(C=C4)N5CCN(CC5)C)C,30
527,CN1C2=CN=C3C=CC(=CC3=C2N(C1=O)C4=CC(=C(C=C4)N5CCNCC5)C(F)(F)F)C6=CN=C(C=C6)OC,30
528,CN(CC1=CC2=C(S1)C(=NC(=N2)C3=CN=C(C=C3)OC)N4CCOCC4)C5=NC=C(C=N5)C(=O)NO,30
529,C1=CC(=CC(=C1)[N+](=O)[O-])C2=CC=C(O2)C(=O)NC3=NC4=C(S3)C=CC(=C4)C(F)(F)F,30
530,C1=CC(=CC(=C1)C(=O)N)C2=CC(=NC=N2)NC3=CC=C(C=C3)OC(F)(F)F,30
531,CNC(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCOCC4)OC,30
532,COC1=C(C=C(C=C1)C2=CC3=NC=CN3C(=N2)NC4=C(C=CC=N4)C(=O)N)OC,30
533,CCC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)CN3CCN(CC3)C)C#CC4=CN5C(=CC=N5)N=C4,30
534,C1=CC=C(C=C1)C2=NC=C(N2)C(=O)NC3=NC=C(S3)CC4=CC=C(C=C4)C(F)(F)F,30
535,CC1=C(N=C(S1)NC(=O)CC2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)N(CC5)C(=O)C6=CC=CC=C6C(F)(F)F,30
536,C1CN(CCC2=CC=CC=C21)C3=NC(=NC(=C3)NCCC(=O)O)C4=CC=CC=N4,30
537,CC1=C(N(C2=C1C=C(C=C2)C(=O)N[C@@H](C)C3=CC=C(C=C3)[N+](=O)[O-])CC4=CC=C(C=C4)C5=CC=CC=C5C(=O)O)C,30
538,C1=CC=C(C=C1)C2=CN=C(N2)C(=O)NC3=NC=C(S3)CC4=CC=C(C=C4)C(F)(F)F,30
539,C1=CC=C(C=C1)N2C=C(N=C2)C(=O)NC3=NC=C(S3)CC4=CC=C(C=C4)C(F)(F)F,30
540,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(NC3=CC=CC=C3C#N)[O-],30
541,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(NC3=CC=C(C=C3)C#N)[O-],30
542,COC(=N)C1=NC2=C(S1)C3=C(C=C2)N=CN=C3NC4=C(C=C(C=C4)F)Br,30
543,C1=CC(=CC(=C1)C(=O)NCCO)C2=CC(=NC=N2)NC3=CC=C(C=C3)OC(F)(F)F,30
544,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=C(C=C2)OCCCN(C)C)[S+](=O)(NC3=CC=C(C=C3)Br)[O-],30
545,CCOC(=O)NC1=CC(=NN2C1=NN=C2C)C3=CC(=C(C=C3)C)NS(=O)(=O)C,30
546,COC1=C(C=C2C(=C1)C3(CCC3)C(=N2)N)OCCCN4CCCC4,30
547,C1=CC=C(C=C1)CCNC(=O)C2=CC(=NC=C2)C3=NC=CC(=C3)C(=O)O,30
548,C1CN(CCC2=CC=CC=C21)C3=NC(=NC(=C3)NCCC(=O)O)C4=CN=CC=C4,30
549,C1CC1(C2=CC=C(C=C2)NC(=O)C3=CC(=NC=C3)C4=NC=CC(=C4)C(=O)O)N,30
550,COC(=O)C1=CC(=NC=C1)C2=NC=CC(=C2)C(=O)NC3=CC=C(C=C3)C4(CC4)N,30
551,CN1C(=NC=N1)[C@@H]2[C@H](NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F,30
552,C1CC[C@H]([C@H](C1)N)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)N4N=CC=N4)C(=O)N,30
553,CCC(CC)(C(=O)N[C@@H](CCCN=C(N)N)C(=O)NC1(CCCC1)C(=O)NC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)NC(=O)C(C)C,30
554,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)CC3=CC=C(C=C3)C(F)(F)F)C,30
555,CC1=CC(=C(C=C1O)N)N=NC2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=N3,30
556,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2,30
557,CN(C1=CC=C(C=C1)C#N)C(=O)C2=CN3C(=CN=C3C=N2)C4=CC=C(C=C4)C(F)(F)F,30
558,CNC(=O)C1=CC=C(C=C1)C2=CN=C3N2C=C(N=C3)C(=O)N(C)C4=CC=C(C=C4)Cl,30
559,CC1=CN(C2=CC=CC=C12)CCN3CCN(CC3)C4=CC=CC=C4C5=CC(=CC(=C5)C#N)C(=O)NCCCN6CCCC6,30
560,C1=CC(=CC(=C1)S(=O)(=O)C2=CC=C(C=C2)CNC(=O)C3=CN=C4C(=C3)C=NN4)C(F)(F)F,30
561,C1CC(CCC1CC(=O)O)C2=CC=C(C=C2)N3CCOC4=NC=NC(=C4C3=O)N,30
562,CC1=CC(=NC=C1)NC2=NC(=CS2)C3=CC(=CC=C3)NC(=O)C,30
563,CC1=CC(=C2C(=C1)C(=CC(=N2)C3=CC=CC=N3)C(=O)NC4=CC=C(C=C4)S(=O)(=O)NC5=C(C(=NO5)C)C)C,30
564,CC[C@@H](C1=CC=CC=C1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)O,30
565,C1CN(CCN1)CC(CN2C3=C(C=C(C=C3)Br)C4=C2C=CC(=C4)Br)F,30
566,C1=CC=C(C=C1)C2=C/C(=C\C3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-])/C(=O)N2C5=CC=C(C=C5)C(=O)O,30
567,C1CC(CCC1CCN2CCC3=C(C2)C=CC(=C3)C#N)NC(=O)C4=CC=NC5=CC=CC=C45,30
568,C1=CC(=CC=C1/C=C/C(=O)NC2=C(C=C(C=C2)C3=NC4=C(O3)C=CC(=C4)CC(=O)O)F)Br,30
569,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC(=S)NC(=O)COC3=C(C=C(C=C3)Br)Cl)C,30
570,CN1CCN(CC1)C2=C(C=C(C=C2)C3=CC=CC(=C3)CN4CCOCC4)NC(=O)C5=CNC(=O)C=C5C(F)(F)F,30
571,CCN(CCN(C)C)C(=O)CNCC1=NC=CC(=C1)C(=O)OCC,30
572,CCNC(=O)NC1=NC=C(S1)C2=CC(=NC(=N2)C3=NC=CN=C3)C4=C(C=C(C=C4C)OC)C,30
573,C1CC1CC2=C(C(=NN2C3=NC(=CS3)C(=O)O)C4=CC=CC(=C4)C5=CC=CC=C5)CC6=CC=C(C=C6)S(=O)(=O)N,30
574,C1=CC=C2C(=C1)C=C(C=N2)C3=CC(=CC=C3)C(=O)O,30
575,C1CN2C(=NN(C2=O)C3=CC=C(C=C3)Cl)CN1CC4=CC=C(C=C4)C(F)(F)F,30
576,C1CC1NC(=O)C2=NC(=C3N2C=CN=C3)C4=CN=CC=C4,30
577,C[S+](=O)(C1=CC=C(C=C1)C2=C3C=NC=CN3C(=N2)C(=O)N4CCOCC4)[O-],30
578,COC(=O)CNC(=O)C1=NC(=C2N1C=CN=C2)C3=CC=C(C=C3)[S+](=O)(C)[O-],30
579,C1=CC(=CN=C1)C2=C3C=NC=CN3C(=N2)C(=O)NCC4=CC=NC=C4,30
580,C[S+](=O)(C1=CC=C(C=C1)C2=C3C=NC=CN3C(=N2)C(=O)NCC#C)[O-],30
581,CN(C)C(=O)C1=NC(=C2N1C=CN=C2)C3=CC=C(C=C3)S(=O)(=O)C,30
582,CC(C)NC(=O)C1=NC(=C2N1C=CN=C2)C3=CN=C(C=C3)Cl,30
583,C1COCCN1C(=O)C2=NC(=C3N2C=CC=C3)C4=CN=CC=C4,30
584,C[S+](=O)(C1=CC=C(C=C1)C2=C3C=CC=CN3C(=N2)C(=O)NCC#C)[O-],30
585,C[S+](=O)(C1=CC=C(C=C1)C2=C3C=CC=CN3C(=N2)C(=O)N4CCOCC4)[O-],30
586,C[S+](=O)(C1=CC=C(C=C1)C2=C3C=CC=CN3C(=N2)C(=O)NCC4=CN=CC=C4)[O-],30
587,COC(=O)CNC(=O)C1=NC(=C2N1C=CC=C2)C3=CC=C(C=C3)[S+](=O)(C)[O-],30
588,CN(C)C(=O)C1=NC(=C2N1C=CC=C2)C3=CN=C(C=C3)Cl,30
589,CN1C2=C(C=N1)C(=CC(=N2)C(=O)N(C)C)C3=CC=C(C=C3)S(=O)(=O)C,30
590,C1=COC(=C1)C2=NC3=C(N2)C=NC=C3,30
591,CN1C(=O)C=C2C(=C1C3=CC(=CC=C3)N(C)C)C(=O)N(N2)C4=CC=CC=C4Cl,30
592,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCOP(=O)(O)O,30
593,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=C(C=C4)N,30
594,CN(C)C(=O)NC1CCC(CC1)CCN2CCN(CC2)C3=C(C(=CC=C3)Cl)Cl,30
595,CCCSC1=NC(=C2C(=N1)N(N=N2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4C5=CC(=C(C=C5)F)F,30
596,COC1=CC=CC(=C1)N2C(=CC(=N2)C(=O)O)C3=CC(=C(C=C3)C4CCCCC4)Cl,30
597,CN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)CC3=CC=C(C=C3)OC4=NC=NC(=C4)NC(=O)C5CC5)C(F)(F)F,30
598,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCCC3)NCCCCCN4CCCC4)OC,30
599,CN1C=C(C2=C1N=CC=C2)NC3=C(C=CN=C3)C(=O)O,30
600,CCN(C1CCC(CC1)N(C)CCOC)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C#CCN4CCOCC4,30
601,CCC1=C(C(=CC=C1)CC)N2C(=C(C=C(C2=O)C3=NC(=CS3)C4=CC=C(C=C4)C(F)(F)F)C(=O)N5CCNCC5)C=C(C)C,30
602,CC(C)(C1=CC(=NO1)NC(=O)NC2=CC(=CC=C2)OC3=NC=NC4=CC(=C(C=C43)OC)OC)C(F)(F)F,30
603,CC(C)S(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C3=CC(=NO3)C4=CC=C(C=C4)CNC)N,30
604,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,30
605,CCC1=C(N=C2C(=CNN2C1=O)C3=CN(N=C3)C4=NC=CC(=C4)CO)C,30
606,C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4,30
607,C1=CC(=C(C(=C1)F)NC(=S)N2C(=NC(=N2)N)NC3=CC=C(C=C3)S(=O)(=O)N)F,30
608,C1=CC(=CC=C1CC(=O)NC2=C(C=CN=C2)C(=O)O)Cl,30
609,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C5[C@H](CCC6=C5C(=CC(=C6C)F)N=C4C3=C2)N)O,30
610,CS(=O)(=O)C1=CN=C(C=C1)C2=NN=C(N2C3=CC=CC=C3Cl)/C=C/C4=NN=C(O4)C5=CC=C(C=C5)C#N,30
611,CN1C=NC(=C1C2=CC=C(C=C2)OC)C3=NC=CC(=C3)C(=O)O,30
612,CC1=C(C=CC(=C1)Cl)COC2=CC=NN2C3=NC=CC(=C3)C(=O)O,30
613,CC(=O)NC[C@H]1COCC2=NC3=C(N12)C=CC(=C3)C(=O)OC,30
614,C1CCC(C1)C(=O)NC[C@H]2CN3C(=NC=C3C4=CC=C(C=C4)Cl)CO2,30
615,CC1=NC(=CC(=N1)[C@H]2CN3CC[C@H]2C[C@@H]3CNC4CCOCC4)C5=CC=CC=C5,30
616,CC1=CC(=CC=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)CC(C)(C)CC(=O)O)NC=N4,30
617,CC1=CC(=CC=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3)NC=N4,30
618,COC1=C(C=C2C(=C1)CCN=C2C[C@H]3CN(CC[C@H]3CC(=O)O)S(=O)(=O)C4=CC=CC(=C4)C#N)OC,30
619,CCOC(=O)N1CCN(CC1)C(=O)CN2C(=O)C3=C(S2)N=C(C=C3C)C,30
620,C1CCN(CC1)CCOC(C2=CC=CC=C2Cl)C3=CC4=NC=CC(=C4N3)C(=O)O,30
621,COC1=NC=C(C=N1)C2=NNC3=C2CC(=O)N(C3)C4=CC=CC=C4,30
622,CC(=O)N1CCC(CC1)NC(=O)C2=C3C=CNC3=CC(=N2)C4=CC=CC=C4,30
623,C1=CC=C(C=C1)C2=NC(=C3C=CNC3=C2)C(=O)NCCCN4C=CN=C4,30
624,C1CC(=O)NC1CNC(=O)C2=C3C=CNC3=CC(=N2)C4=CC=CC=C4,30
625,CC1=CC(=C(C(=O)N1)CNC(=O)C2=C3C=CN(C3=CC(=N2)C4=CC=C(C=C4)CN(C)C)C(C)C)C,30
626,CN1CCC(CC1=O)CNC(=O)C2=C3C=CN(C3=CC(=N2)C4=CC=CC=C4OC)C,30
627,CN1C=CC2=C(N=C(C=C21)C3=CC=CC(=C3)CO)C(=O)NCCC(=O)N,30
628,CC1=C(C(=NO1)C)C2=CC(=CN3C2=CN=C3)C4=CC5=C(CNC5=O)C=C4,30
629,CC(=O)NC1=CC=CC(=C1)C2=NC(=C3C=CN(C3=C2)CCOC)C4=CCOCC4,30
630,COC1=C(C=C(C=C1)C2=NN3C(=NC=C3NC4=CC=C(C=C4)C(=O)N)C=C2)OC,30
631,CNC(=O)C1=CC=CC(=C1)C2=CN=C(C3=C2CCO3)NC4=CC=CC(=C4)C(F)(F)F,30
632,COCCNC(=O)C1=CC=C(C=C1)C2=NC=C3N2C=C(N=C3)C4=CC(=CC=C4)F,30
633,CC(=O)NCCNC(=O)C1=CC=C(C=C1)C2=NC=C3N2C=C(N=C3)C4=CC(=CC=C4)F,30
634,C1=CC(=CC(=C1)F)C2=CN3C(=CN=C3C4=CC=C(C=C4)C(=O)NCCCO)C=N2,30
635,C1CC(=O)N(C1)CCCNC(=O)C2=CC=C(C=C2)C3=NC=C4N3C=C(N=C4)C5=CC=CC=C5,30
636,C1=CC=C(C=C1)C2=CN3C(=CN=C3C4=CC=C(C=C4)C(=O)O)C=N2,30
637,C1CS(=O)(=O)CCN1C(=O)C2=CC=C(C=C2)C3=NC=C4N3C=C(N=C4)C5=CC=CC=C5,30
638,CNC(=O)C1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=NC=C4N3C=C(N=C4)C5=CC=CC=C5,30
639,C1=CC(=CC(=C1)F)C2=CN3C(=CN=C3C4=CC=C(C=C4)C(=O)NCCC5=CN=CN5)C=N2,30
640,C1CC(CCC1COC(C2=CC=CC=C2Cl)C3=CC4=NC=CC(=C4N3)C(=O)O)(F)F,30
641,CC1=C(C(=NO1)C)C2=NC(=C3C=C(N(C3=C2)C)C4=CC=CC=C4)C5=CC(=CC=C5)NC(=O)C,30
642,CC1=CC2=C(N=C(C=C2N1C)C3=C(ON=C3C)C)C4=CN(N=C4)C,30
643,CC1=CC2=C(N=C(C=C2N1CCN(C)C)C3=C(ON=C3C)C)C4=CC(=C(C=C4)OC)OC,30
644,CN1C2=C(N=C(C(=C2)C3=CC(=CC=C3)Cl)C4=CC=CC=C4)N=C1C(=O)NCCN(C)C,30
645,CN1CCC(CC1)NC(=O)C2=NC3=C(N2C)C=C(C(=N3)C4=CC=CC=C4)C5=CC(=NC=C5)OC,30
646,CC1=NC=CC(=C1)C2=CC3=C(N=C2C4=CC=CC=C4)N=C(N3C)C(=O)NCCN(C)C,30
647,CN1C2=C(N=C(C(=C2)C3=CC(=CC=C3)F)C4=CC=CC=C4)N=C1C(=O)NCCN(C)C,30
648,CN1CC2=C(N=C(C=C2C1=O)N3CCOCC3)C4=CC=CC=C4OC(F)(F)F,30
649,C=CC(=O)N1CCCN(CC1)C2=NC(=NC(=C2)NCCC(=O)O)C3=CC=CC=N3,30
650,CN1CCCC1CCOC(C2=CC=CC=C2Cl)C3=CC4=NC=CC(=C4N3)C(=O)O,30
651,CC1=NC2=C(N1)C=C(C=C2)C(=O)N3CCC4(CC3)CC5=C(C(=O)C4)N(N=C5)C(C)C,30
652,C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C(=CC=C3)F)F,30
653,C1C(C2=C(NC1=O)N=C(S2)N)C3=CC=CC=C3,30
654,C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C=C(C=C3)F)F,30
655,C1CN(CC2=C1N=C(N2)C3=CC=C(C=C3)C(=O)N)C(=O)CN4CCOCC4,30
656,C1C(CN(C1=O)C2=NNC3=C2C=CC(=C3)Br)C(=O)NC4=CC=CC=C4,30
657,CC1=CC(=NC=C1)NC(=O)C2CC(=O)N(C2)C3=NNC4=C3C=CC(=C4)Br,30
658,C1COCCC1CNC(=O)C2CC(=O)N(C2)C3=NNC4=C3C=CC(=C4)Br,30
659,C1COCCN1CCNC(=O)C2CC(=O)N(C2)C3=NNC4=C3C=CC(=C4)Br,30
660,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)NC(=O)C4=CC=NC=C4,30
661,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)NC(=O)CNC(=O)C4=NC=CN=C4,30
662,C1CC(CN(C1)C2=NC(=NC3=C2CCC3)C4=CC=CC=C4)C(=O)N5CCC(CC5)N,30
663,C1=CC(=CC=C1C2=NC=C(C(=N2)C3=CC=NC=C3)C(=O)O)F,30
664,CC1=NC=C2CNCCC2=C1CNC(=O)CN3C=NC4=CC=CC=C4C3=O,30
665,CCOC1=CC(=O)N2CCCCC2=C1C(=O)NC3=CC(=C(C=C3OC)Cl)OC,30
666,C1CN(CCN(C1)C2=CC=C(C=C2)F)CC3[C@H]4[C@@H]3CNC4,30
667,C1CC(CN(C1)C(=O)N)C(=O)N2CCCN(CC2)C3=CC=C(C=C3)F,30
668,C1C[C@@H](C[C@H]1NC2=NC=CC(=N2)C3=CC=NC=C3)NC(=O)CNC(=O)N,30
669,C1CN(CC1NC(=O)C2=CC=CC=C2)C3=NNC(=C3)C4=CC=C(C=C4)Cl,30
670,C[C@H]1CN(C[C@@H]1C2=NC(=NO2)C3=CC=CC=C3)C(=O)NC4=CC=C(C=C4)F,30
671,C[C@H]1CN(C[C@@H]1C2=NC(=NO2)C3=CC=CC=C3)C(=O)NC4=C(C=C(C=C4)F)F,30
